ChassisId,Timestamp,PresNo,MeasureName,ValueNumber,DatasetNumber,Unit,MeasureValue,MeasureValueDelta,LogHours,MachineHours,Color,Source,Type,load_datetime
L90H0138,2025-04-02T05:40:20Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3986.953611111111,8483.85,Brown,WECU,graph,2025-04-03T00:19:43.399065Z
L90H0138,2025-04-03T06:15:23Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3989.9383333333335,8486.85,Brown,WECU,graph,2025-04-04T00:19:20.16597Z
L90H0138,2025-04-03T06:15:23Z,11069,"Gears, time distribution (%)",8,1,F3,9.04237032903182,11.26930018046922,3989.9383333333335,8486.85,Green,WECU,graph,2025-04-04T00:19:20.16597Z
L90H0138,2025-04-03T06:15:23Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3989.9383333333335,8486.85,Brown,WECU,graph,2025-04-04T00:19:20.16597Z
L90H0138,2025-04-03T06:15:23Z,11069,"Gears, time distribution (%)",6,1,F1,10.310135676003904,7.118508121114899,3989.9383333333335,8486.85,Green,WECU,graph,2025-04-04T00:19:20.16597Z
L90H0138,2025-04-03T06:15:23Z,11069,"Gears, time distribution (%)",7,1,F2,22.10812503507086,25.566472829356325,3989.9383333333335,8486.85,Green,WECU,graph,2025-04-04T00:19:20.16597Z
L90H0138,2025-04-03T06:15:23Z,11069,"Gears, time distribution (%)",9,1,F4,6.610224691581839,13.07399238018849,3989.9383333333335,8486.85,Green,WECU,graph,2025-04-04T00:19:20.16597Z
L90H0138,2025-04-03T06:15:23Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3989.9383333333335,8486.85,Brown,WECU,graph,2025-04-04T00:19:20.16597Z
L90H0138,2025-04-03T06:15:23Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3989.9383333333335,8486.85,Brown,WECU,graph,2025-04-04T00:19:20.16597Z
L220H0518,2025-04-03T05:33:50Z,11069,"Gears, time distribution (%)",7,2,F2,0.454912811806875,0.0,8235.521944444445,8240.45,Brown,WECU,graph,2025-04-04T00:19:20.16597Z
L220H0518,2025-04-03T05:33:50Z,11069,"Gears, time distribution (%)",8,2,F3,5.930049835942733,0.0,8235.521944444445,8240.45,Brown,WECU,graph,2025-04-04T00:19:20.16597Z
L220H0518,2025-04-03T05:33:50Z,11069,"Gears, time distribution (%)",7,1,F2,20.72237949972745,18.06301136573988,8235.521944444445,8240.45,Green,WECU,graph,2025-04-04T00:19:20.16597Z
L220H0518,2025-04-03T05:33:50Z,11069,"Gears, time distribution (%)",9,1,F4,2.435293937890127,4.986857206323349,8235.521944444445,8240.45,Green,WECU,graph,2025-04-04T00:19:20.16597Z
L220H0518,2025-04-03T05:33:50Z,11069,"Gears, time distribution (%)",6,2,F1,0.0167802897468652,0.0,8235.521944444445,8240.45,Brown,WECU,graph,2025-04-04T00:19:20.16597Z
L220H0518,2025-04-03T05:33:50Z,11069,"Gears, time distribution (%)",8,1,F3,9.83572888974621,9.747880493132428,8235.521944444445,8240.45,Green,WECU,graph,2025-04-04T00:19:20.16597Z
L220H0518,2025-04-03T05:33:50Z,11069,"Gears, time distribution (%)",9,2,F4,1.708044612567395,0.0,8235.521944444445,8240.45,Brown,WECU,graph,2025-04-04T00:19:20.16597Z
L220H0518,2025-04-03T05:33:50Z,11069,"Gears, time distribution (%)",6,1,F1,11.761087530072556,14.408944504090924,8235.521944444445,8240.45,Green,WECU,graph,2025-04-04T00:19:20.16597Z
L90H0138,2025-03-23T10:56:31Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3961.306111111111,8458.25,Brown,WECU,graph,2025-03-24T01:18:06.543075Z
L90H0138,2025-03-23T10:56:31Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3961.306111111111,8458.25,Brown,WECU,graph,2025-03-24T01:18:06.543075Z
L90H0138,2025-03-23T10:56:31Z,11069,"Gears, time distribution (%)",6,1,F1,10.296049942001453,7.3426573426573425,3961.306111111111,8458.25,Green,WECU,graph,2025-03-24T01:18:06.543075Z
L90H0138,2025-03-23T10:56:31Z,11069,"Gears, time distribution (%)",7,1,F2,22.093421487946387,21.153846153846157,3961.306111111111,8458.25,Green,WECU,graph,2025-03-24T01:18:06.543075Z
L90H0138,2025-03-23T10:56:31Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3961.306111111111,8458.25,Brown,WECU,graph,2025-03-24T01:18:06.543075Z
L90H0138,2025-03-23T10:56:31Z,11069,"Gears, time distribution (%)",8,1,F3,9.015650141206232,23.95104895104895,3961.306111111111,8458.25,Green,WECU,graph,2025-03-24T01:18:06.543075Z
L90H0138,2025-03-23T10:56:31Z,11069,"Gears, time distribution (%)",9,1,F4,6.6036370439547785,5.506993006993008,3961.306111111111,8458.25,Green,WECU,graph,2025-03-24T01:18:06.543075Z
L90H0138,2025-03-24T07:50:02Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3961.882222222222,8458.8,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T07:50:02Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3961.882222222222,8458.8,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T07:50:02Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3961.882222222222,8458.8,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T07:50:02Z,11069,"Gears, time distribution (%)",6,1,F1,10.294629881307818,0.5303760848601736,3961.882222222222,8458.8,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T07:50:02Z,11069,"Gears, time distribution (%)",9,1,F4,6.602676786061844,0.0,3961.882222222222,8458.8,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T07:50:02Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3961.882222222222,8458.8,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T07:50:02Z,11069,"Gears, time distribution (%)",8,1,F3,9.019660688774753,36.595949855351975,3961.882222222222,8458.8,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T07:50:02Z,11069,"Gears, time distribution (%)",7,1,F2,22.094268324763707,27.917068466730957,3961.882222222222,8458.8,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-23T10:56:31Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3961.306111111111,8458.25,Brown,WECU,graph,2025-03-24T01:18:06.543075Z
L70H0138,2025-03-28T15:32:09Z,11069,"Gears, time distribution (%)",9,1,F4,0.0176709933545794,0.0,9907.950833333334,9910.0,Green,WECU,graph,2025-03-29T01:16:16.43694Z
L70H0138,2025-03-28T15:32:09Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,9907.950833333334,9910.0,Brown,WECU,graph,2025-03-29T01:16:16.43694Z
L70H0138,2025-03-28T15:32:09Z,11069,"Gears, time distribution (%)",6,1,F1,6.663346661854594,5.57815624353582,9907.950833333334,9910.0,Green,WECU,graph,2025-03-29T01:16:16.43694Z
L70H0138,2025-03-28T15:32:09Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,9907.950833333334,9910.0,Brown,WECU,graph,2025-03-29T01:16:16.43694Z
L70H0138,2025-03-28T15:32:09Z,11069,"Gears, time distribution (%)",7,1,F2,46.69618168326824,47.924567330897055,9907.950833333334,9910.0,Green,WECU,graph,2025-03-29T01:16:16.43694Z
L70H0138,2025-03-28T15:32:09Z,11069,"Gears, time distribution (%)",8,1,F3,0.2706804801519812,0.0,9907.950833333334,9910.0,Green,WECU,graph,2025-03-29T01:16:16.43694Z
L70H0138,2025-03-28T15:32:09Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,9907.950833333334,9910.0,Brown,WECU,graph,2025-03-29T01:16:16.43694Z
L70H0138,2025-03-28T15:32:09Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,9907.950833333334,9910.0,Brown,WECU,graph,2025-03-29T01:16:16.43694Z
L90H0138,2025-03-29T16:10:03Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3981.123333333333,8478.0,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T18:00:41Z,11069,"Gears, time distribution (%)",9,1,F4,0.0176504651750273,0.0,9919.474166666669,9921.45,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L90H0138,2025-03-29T16:10:03Z,11069,"Gears, time distribution (%)",9,1,F4,6.609455008650546,11.495016611295682,3981.123333333333,8478.0,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L90H0138,2025-03-29T16:10:03Z,11069,"Gears, time distribution (%)",8,1,F3,9.03907356131477,16.74418604651163,3981.123333333333,8478.0,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T00:01:42Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,9913.253611111111,9915.65,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T00:01:42Z,11069,"Gears, time distribution (%)",9,1,F4,0.0176615408221871,0.0,9913.253611111111,9915.65,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L90H0138,2025-03-29T12:37:25Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3980.7052777777776,8477.65,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T18:00:41Z,11069,"Gears, time distribution (%)",6,1,F1,6.661228990436798,4.6530320621595065,9919.474166666669,9921.45,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T00:01:42Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,9913.253611111111,9915.65,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T18:00:41Z,11069,"Gears, time distribution (%)",7,1,F2,46.69551116158795,45.6282932928463,9919.474166666669,9921.45,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T18:00:41Z,11069,"Gears, time distribution (%)",8,1,F3,0.2703660339074313,0.0,9919.474166666669,9921.45,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T18:00:41Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,9919.474166666669,9921.45,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L90H0138,2025-03-29T12:37:25Z,11069,"Gears, time distribution (%)",6,1,F1,10.316681040399107,6.705809641532756,3980.7052777777776,8477.65,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T18:00:41Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,9919.474166666669,9921.45,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L90H0138,2025-03-29T12:37:25Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3980.7052777777776,8477.65,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T00:01:42Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,9913.253611111111,9915.65,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L90H0138,2025-03-29T16:10:03Z,11069,"Gears, time distribution (%)",7,1,F2,22.09476889688589,26.777408637873755,3981.123333333333,8478.0,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T18:00:41Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,9919.474166666669,9921.45,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T18:00:41Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,9919.474166666669,9921.45,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L70H0138,2025-03-29T00:01:42Z,11069,"Gears, time distribution (%)",7,1,F2,46.69618083960717,46.694604504976425,9913.253611111111,9915.65,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L90H0138,2025-03-29T16:10:03Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3981.123333333333,8478.0,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L90H0138,2025-03-29T12:37:25Z,11069,"Gears, time distribution (%)",9,1,F4,6.6089419246547525,14.493201483312731,3980.7052777777776,8477.65,Green,WECU,graph,2025-03-30T01:18:10.124526Z
L90H0138,2025-03-29T16:10:03Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3981.123333333333,8478.0,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L90H0138,2025-03-29T12:37:25Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3980.7052777777776,8477.65,Brown,WECU,graph,2025-03-30T01:18:10.124526Z
L220H0518,2025-03-24T06:34:55Z,11069,"Gears, time distribution (%)",6,1,F1,11.79094966891929,9.640268274507148,8187.496666666667,8192.45,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L220H0518,2025-03-24T06:34:55Z,11069,"Gears, time distribution (%)",7,1,F2,20.74250547616847,26.04837070659169,8187.496666666667,8192.45,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L220H0518,2025-03-24T06:34:55Z,11069,"Gears, time distribution (%)",6,2,F1,0.016878717643583,0.0,8187.496666666667,8192.45,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L220H0518,2025-03-24T06:34:55Z,11069,"Gears, time distribution (%)",8,2,F3,5.96483364132328,0.0,8187.496666666667,8192.45,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L220H0518,2025-03-24T06:34:55Z,11069,"Gears, time distribution (%)",9,2,F4,1.7180634645211732,0.0,8187.496666666667,8192.45,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L220H0518,2025-03-24T06:34:55Z,11069,"Gears, time distribution (%)",9,1,F4,2.415984020078312,3.3331075130411216,8187.496666666667,8192.45,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L220H0518,2025-03-24T06:34:55Z,11069,"Gears, time distribution (%)",7,2,F2,0.4575811871407717,0.0,8187.496666666667,8192.45,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L220H0518,2025-03-24T06:34:55Z,11069,"Gears, time distribution (%)",8,1,F3,9.82639585807465,8.691823047219023,8187.496666666667,8192.45,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T16:14:42Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3966.0841666666665,8463.0,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T16:14:42Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3966.0841666666665,8463.0,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T16:14:42Z,11069,"Gears, time distribution (%)",7,1,F2,22.10199214828676,29.38454419250347,3966.0841666666665,8463.0,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T16:14:42Z,11069,"Gears, time distribution (%)",8,1,F3,9.02308973523633,12.256230581080189,3966.0841666666665,8463.0,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T16:14:42Z,11069,"Gears, time distribution (%)",9,1,F4,6.602489175056029,6.4255966153235935,3966.0841666666665,8463.0,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T16:14:42Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3966.0841666666665,8463.0,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T16:14:42Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3966.0841666666665,8463.0,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T16:14:42Z,11069,"Gears, time distribution (%)",6,1,F1,10.2918194639647,7.641964698882793,3966.0841666666665,8463.0,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L60H0146,2025-03-24T07:03:33Z,11069,"Gears, time distribution (%)",6,1,F1,1.271963341975322,0.57594689574385,3603.637222222222,3603.65,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L60H0146,2025-03-24T07:03:33Z,11069,"Gears, time distribution (%)",9,1,F4,0.0463806089742354,0.0,3603.637222222222,3603.65,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L60H0146,2025-03-24T07:03:33Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3603.637222222222,3603.65,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L60H0146,2025-03-24T07:03:33Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3603.637222222222,3603.65,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L60H0146,2025-03-24T07:03:33Z,11069,"Gears, time distribution (%)",8,1,F3,3.1805674112898585,7.399453338539633,3603.637222222222,3603.65,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L60H0146,2025-03-24T07:03:33Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3603.637222222222,3603.65,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L60H0146,2025-03-24T07:03:33Z,11069,"Gears, time distribution (%)",7,1,F2,35.36406966603341,26.044513861772742,3603.637222222222,3603.65,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L60H0146,2025-03-24T07:03:33Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3603.637222222222,3603.65,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T08:01:04Z,11069,"Gears, time distribution (%)",8,1,F3,9.019660688774753,,3961.882222222222,8459.0,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T08:01:04Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,,3961.882222222222,8459.0,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T08:01:04Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,,3961.882222222222,8459.0,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T08:01:04Z,11069,"Gears, time distribution (%)",6,1,F1,10.294629881307818,,3961.882222222222,8459.0,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T08:01:04Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,,3961.882222222222,8459.0,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T08:01:04Z,11069,"Gears, time distribution (%)",7,1,F2,22.094268324763707,,3961.882222222222,8459.0,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T08:01:04Z,11069,"Gears, time distribution (%)",9,1,F4,6.602676786061844,,3961.882222222222,8459.0,Green,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-24T08:01:04Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,,3961.882222222222,8459.0,Brown,WECU,graph,2025-03-25T01:16:24.214772Z
L90H0138,2025-03-25T07:42:11Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3967.4338888888888,8464.35,Brown,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T07:42:11Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3967.4338888888888,8464.35,Brown,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T07:42:11Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3967.4338888888888,8464.35,Brown,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T07:42:11Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3967.4338888888888,8464.35,Brown,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T07:42:11Z,11069,"Gears, time distribution (%)",6,1,F1,10.289151356019236,2.449063593331961,3967.4338888888888,8464.35,Green,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T07:42:11Z,11069,"Gears, time distribution (%)",7,1,F2,22.101726542807334,21.321259518419428,3967.4338888888888,8464.35,Green,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T07:42:11Z,11069,"Gears, time distribution (%)",9,1,F4,6.604674922119405,13.027371887219594,3967.4338888888888,8464.35,Green,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T07:42:11Z,11069,"Gears, time distribution (%)",8,1,F3,9.024725049678766,13.8300061741099,3967.4338888888888,8464.35,Green,WECU,graph,2025-03-26T01:16:58.401976Z
L70H0138,2025-04-09T01:38:54Z,11069,"Gears, time distribution (%)",9,1,F4,0.0174622896411221,0.0,10026.3675,10028.35,Green,WECU,graph,2025-04-10T00:16:45.737528Z
L70H0138,2025-04-09T01:38:54Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,10026.3675,10028.35,Brown,WECU,graph,2025-04-10T00:16:45.737528Z
L70H0138,2025-04-09T01:38:54Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,10026.3675,10028.35,Brown,WECU,graph,2025-04-10T00:16:45.737528Z
L70H0138,2025-04-09T01:38:54Z,11069,"Gears, time distribution (%)",6,1,F1,6.648292337401579,3.50370584271826,10026.3675,10028.35,Green,WECU,graph,2025-04-10T00:16:45.737528Z
L70H0138,2025-04-09T01:38:54Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,10026.3675,10028.35,Brown,WECU,graph,2025-04-10T00:16:45.737528Z
L70H0138,2025-04-09T01:38:54Z,11069,"Gears, time distribution (%)",7,1,F2,46.658772481658985,39.87390509192415,10026.3675,10028.35,Green,WECU,graph,2025-04-10T00:16:45.737528Z
L70H0138,2025-04-09T01:38:54Z,11069,"Gears, time distribution (%)",8,1,F3,0.2717445885672065,0.0,10026.3675,10028.35,Green,WECU,graph,2025-04-10T00:16:45.737528Z
L70H0138,2025-04-09T01:38:54Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,10026.3675,10028.35,Brown,WECU,graph,2025-04-10T00:16:45.737528Z
L90H0138,2025-04-11T15:24:17Z,11069,"Gears, time distribution (%)",9,1,F4,6.609436128851698,9.227871939736348,3999.9041666666662,8496.75,Green,WECU,graph,2025-04-12T00:14:57.809487Z
L90H0138,2025-04-11T15:24:17Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3999.9041666666662,8496.75,Brown,WECU,graph,2025-04-12T00:14:57.809487Z
L90H0138,2025-04-11T15:24:17Z,11069,"Gears, time distribution (%)",6,1,F1,10.302073209392864,1.5065913370998116,3999.9041666666662,8496.75,Green,WECU,graph,2025-04-12T00:14:57.809487Z
L90H0138,2025-04-11T15:24:17Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3999.9041666666662,8496.75,Brown,WECU,graph,2025-04-12T00:14:57.809487Z
L90H0138,2025-04-11T15:24:17Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3999.9041666666662,8496.75,Brown,WECU,graph,2025-04-12T00:14:57.809487Z
L90H0138,2025-04-11T15:24:17Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3999.9041666666662,8496.75,Brown,WECU,graph,2025-04-12T00:14:57.809487Z
L90H0138,2025-04-11T15:24:17Z,11069,"Gears, time distribution (%)",8,1,F3,9.046827858028545,21.84557438794727,3999.9041666666662,8496.75,Green,WECU,graph,2025-04-12T00:14:57.809487Z
L90H0138,2025-04-11T15:24:17Z,11069,"Gears, time distribution (%)",7,1,F2,22.12636344412418,29.566854990583803,3999.9041666666662,8496.75,Green,WECU,graph,2025-04-12T00:14:57.809487Z
L90H0138,2025-04-12T08:18:06Z,11069,"Gears, time distribution (%)",8,1,F3,9.04443858000556,4.351384531441823,4001.9405555555554,8498.8,Green,WECU,graph,2025-04-13T00:16:16.18456Z
L90H0138,2025-04-12T08:18:06Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,4001.9405555555554,8498.8,Brown,WECU,graph,2025-04-13T00:16:16.18456Z
L90H0138,2025-04-12T08:18:06Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,4001.9405555555554,8498.8,Brown,WECU,graph,2025-04-13T00:16:16.18456Z
L90H0138,2025-04-12T08:18:06Z,11069,"Gears, time distribution (%)",7,1,F2,22.12619627727826,21.79784476879007,4001.9405555555554,8498.8,Green,WECU,graph,2025-04-13T00:16:16.18456Z
L90H0138,2025-04-12T08:18:06Z,11069,"Gears, time distribution (%)",6,1,F1,10.298816143779137,3.9012413040512888,4001.9405555555554,8498.8,Green,WECU,graph,2025-04-13T00:16:16.18456Z
L90H0138,2025-04-12T08:18:06Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,4001.9405555555554,8498.8,Brown,WECU,graph,2025-04-13T00:16:16.18456Z
L90H0138,2025-04-12T08:18:06Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,4001.9405555555554,8498.8,Brown,WECU,graph,2025-04-13T00:16:16.18456Z
L90H0138,2025-04-12T08:18:06Z,11069,"Gears, time distribution (%)",9,1,F4,6.607676303704328,3.1510025917337336,4001.9405555555554,8498.8,Green,WECU,graph,2025-04-13T00:16:16.18456Z
L90H0138,2025-04-07T16:39:52Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3993.688611111111,8490.55,Brown,WECU,graph,2025-04-08T00:15:50.559956Z
L90H0138,2025-04-07T16:39:52Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3993.688611111111,8490.55,Brown,WECU,graph,2025-04-08T00:15:50.559956Z
L90H0138,2025-04-07T16:39:52Z,11069,"Gears, time distribution (%)",9,1,F4,6.611689179851068,2.0913210177762287,3993.688611111111,8490.55,Green,WECU,graph,2025-04-08T00:15:50.559956Z
L90H0138,2025-04-07T16:39:52Z,11069,"Gears, time distribution (%)",6,1,F1,10.306080865510086,0.4182642035552457,3993.688611111111,8490.55,Green,WECU,graph,2025-04-08T00:15:50.559956Z
L90H0138,2025-04-07T16:39:52Z,11069,"Gears, time distribution (%)",9,2,F4,0.0,0.0,3993.688611111111,8490.55,Brown,WECU,graph,2025-04-08T00:15:50.559956Z
L90H0138,2025-04-07T16:39:52Z,11069,"Gears, time distribution (%)",7,1,F2,22.108967906931483,4.984315092366678,3993.688611111111,8490.55,Green,WECU,graph,2025-04-08T00:15:50.559956Z
L90H0138,2025-04-07T16:39:52Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3993.688611111111,8490.55,Brown,WECU,graph,2025-04-08T00:15:50.559956Z
L90H0138,2025-04-07T16:39:52Z,11069,"Gears, time distribution (%)",8,1,F3,9.044346986658605,6.134541652143604,3993.688611111111,8490.55,Green,WECU,graph,2025-04-08T00:15:50.559956Z
L90H0138,2025-03-25T10:35:48Z,11069,"Gears, time distribution (%)",8,2,F3,0.0,0.0,3967.650833333333,8464.55,Brown,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T10:35:48Z,11069,"Gears, time distribution (%)",6,1,F1,10.289302871143386,13.060179257362355,3967.650833333333,8464.55,Green,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T10:35:48Z,11069,"Gears, time distribution (%)",7,2,F2,0.0,0.0,3967.650833333333,8464.55,Brown,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T10:35:48Z,11069,"Gears, time distribution (%)",9,1,F4,6.604453810934724,2.560819462227913,3967.650833333333,8464.55,Green,WECU,graph,2025-03-26T01:16:58.401976Z
L90H0138,2025-03-25T10:35:48Z,11069,"Gears, time distribution (%)",6,2,F1,0.0,0.0,3967.650833333333,8464.55,Brown,WECU,graph,2025-03-26T01:16:58.401976Z
